Solute,Solvent,Temperature_K,Solubility,Units,MW,LogP,TPSA,HBD,HBA
Clc1ccccc1Cl,water,298,-3.167329152,mol/L,147.00399999999996,2.9934000000000003,0.0,0.0,0.0
CCCCCCCCC\C=C\CC1CC(=O)OC1=O,water,298,-4.425503245,mol/L,266.381,4.163100000000004,43.370000000000005,0.0,3.0
CC(C)CC(C)CC(C)\C=C(/C)C1CC(=O)OC1=O,water,298,-4.425503245,mol/L,266.381,3.730800000000003,43.370000000000005,0.0,3.0
CCCCCCCC\C=C/CCCCCCCC(=O)OCC(O)COB(O)O.CCCCCCCC\C=C/CCCCCCCC(=O)OCC(O)COB(O)OCC(O)COC(=O)CCCCCCC\C=C/CCCCCCCC.CCCCCCCC\C=C/CCCCCCCC(=O)OCC(O)COB(OCC(O)COC(=O)CCCCCCC\C=C/CCCCCCCC)OCC(O)COC(=O)CCCCCCC\C=C/CCCCCCCC,water,298,-5.345705158,mol/L,2216.691000000001,29.64000000000008,395.25000000000006,9.0,27.0
CCCCC(CC)C(=O)OCCOCCOCCOC(=O)C(CC)CCCC,water,298,-5.312587494,mol/L,402.57200000000023,4.538800000000004,71.06,0.0,6.0
S=[W]=S,water,298,-4.139133643,mol/L,247.97400000000002,1.2939,0.0,0.0,2.0
Fc1ccc(cc1)C(=O)c2ccc(F)cc2,water,298,-5.259677481,mol/L,218.202,3.195800000000001,17.07,0.0,1.0
CCCCCCCCCC(=O)Oc1ccc(cc1)C(O)=O,water,298,-5.42454755,mol/L,292.37500000000006,4.430900000000003,63.6,1.0,3.0
CCO[Si](CCCSSCCC[Si](OCC)(OCC)OCC)(OCC)OCC,water,298,-5.676541809,mol/L,474.8340000000004,5.244800000000006,55.38000000000001,0.0,8.0
CCCCCCCCCCCCCCCC(=O)NCC(O)=O,water,298,-5.541970099,mol/L,313.482,4.6685000000000025,66.4,2.0,2.0
COc1ccc(\C=C\C(=O)OCCC(C)C)cc1,water,298,-5.49192521,mol/L,248.32199999999995,3.2977000000000025,35.53,0.0,3.0
CCCCCCCCCCCCCCCC(=O)NCC(O)=O,water,298,-5.593122622,mol/L,313.482,4.6685000000000025,66.4,2.0,2.0
C\1C\C=C/CC\C=C/CC/C=C1,water,298,-5.365156254,mol/L,162.276,4.009200000000003,0.0,0.0,0.0
CCCCCCCCCCCCCCCC(=O)NCC(O)=O,water,298,-5.651114569,mol/L,313.482,4.6685000000000025,66.4,2.0,2.0
CC(CCN(CCC(C)CC(C)(C)C)C(=S)S[Zn]SC(=S)N(CCC(C)CC(C)(C)C)CCC(C)CC(C)(C)C)CC(C)(C)C,water,298,-6.102526939,mol/L,754.6979999999995,13.388699999999977,6.48,0.0,4.0
BrCc1ccc(cc1)c2ccccc2C#N,water,298,-6.656649109,mol/L,272.14500000000004,4.120180000000003,23.79,0.0,1.0
CCCCCCCCCCCCCCCCCC(=O)OC1CC(C)(C)NC(C)(C)C1.CCCCCCCCCCCCCCCC(=O)OC2CC(C)(C)NC(C)(C)C2,water,298,-6.214524895,mol/L,819.3979999999995,15.420399999999969,76.66,2.0,6.0
CCCCC(CC)CNC(=O)CCCCCC(C)C,water,298,-5.731545253,mol/L,269.47299999999996,4.925500000000005,29.1,1.0,1.0
CO[C@H]1C[C@@H](O[C@@H](C)[C@@H]1O)OC2[C@H](C)O[C@H](C[C@@H]2OC)OC3[C@@H](C)/C=C/C=C/4CO[C@@H]5[C@H](O)C(=C[C@@H](C(=O)O[C@H]6C[C@@H](C\C=C3/C)O[C@@]7(C6)O[C@@H]([C@@H](C)C=C7)C8CCCCC8)[C@]45O)C,water,298,-7.555881514,mol/L,899.1279999999997,5.911600000000007,170.05999999999997,3.0,14.0
[OH-].[Ca++].[Ca++].[Ca++].[Ca++].[Ca++].[O-][P]([O-])([O-])=O.[O-][P]([O-])([O-])=O.[O-][P]([O-])([O-])=O,water,298,-6.229677519,mol/L,502.30700000000024,-10.5546,288.75,0.0,13.0
c1ccc(cc1)c2ccc(cc2)c3ccccc3,water,298,-6.183335848,mol/L,230.31,5.0206000000000035,0.0,0.0,0.0
CCCCOC(=O)c1ccc(cc1)C(=O)OCCCC,water,298,-6.268496846,mol/L,278.348,3.600400000000003,52.60000000000001,0.0,4.0
c1cc2ccc3cccc4ccc(c1)c2c34,water,298,-6.178796616,mol/L,202.25599999999997,4.584000000000002,0.0,0.0,0.0
CCCCOC(=O)c1ccc(cc1)C(=O)OCCCC,water,298,-6.40319542,mol/L,278.348,3.600400000000003,52.60000000000001,0.0,4.0
CC(C)CCCCCCCOC(=O)CCCCCCCCC(=O)OCCCCCCCC(C)C,water,298,-6.701487033,mol/L,482.7900000000005,9.186800000000003,52.60000000000001,0.0,4.0
CC(C)CCCCCCCOC(=O)CCCCCCCCC(=O)OCCCCCCCC(C)C,water,298,-6.706034661,mol/L,482.7900000000005,9.186800000000003,52.60000000000001,0.0,4.0
CC(C)CCCCCCCOC(=O)CCCCCCCCC(=O)OCCCCCCCC(C)C,water,298,-6.710630412,mol/L,482.7900000000005,9.186800000000003,52.60000000000001,0.0,4.0
CCC(CC)CC1(CCCCC1)C#N,water,298,-6.587338232,mol/L,193.33399999999997,4.286780000000004,23.79,0.0,1.0
COc1ccc(cc1)N2CCN(CC2)c3ccc(cc3)[N+]([O-])=O,water,298,-6.929013035,mol/L,313.35699999999997,2.9300000000000015,58.85,0.0,5.0
CCCCC(CC)COC(=O)c1ccccc1C(=O)OCC(CC)CCCC,water,298,-7.129294212,mol/L,390.5640000000003,6.433000000000007,52.60000000000001,0.0,4.0
C(Oc1ccc2ccccc2c1)c3ccccc3,water,298,-6.938404817,mol/L,234.298,4.418800000000003,9.23,0.0,1.0
CC(C)CCCCCCCOC(=O)CCCCCCCCC(=O)OCCCCCCCC(C)C,water,298,-7.252394502,mol/L,482.7900000000005,9.186800000000003,52.60000000000001,0.0,4.0
CCCCN(CCCC)c1ccc2c(Oc3cc(C)c(Nc4ccccc4)cc3C25OC(=O)c6ccccc56)c1,water,298,-7.404250358,mol/L,532.6840000000002,8.713220000000003,50.800000000000004,1.0,5.0
C[Si]1(C)O[Si](C)(C)O[Si](C)(C)O[Si](C)(C)O1,water,298,-7.171170435,mol/L,296.62,2.8736000000000015,36.92,0.0,4.0
FC1(F)Oc2cccc(C=O)c2O1,water,298,-2.155833357,mol/L,186.11299999999997,1.8205999999999996,35.53,0.0,3.0
CCNc1cc(C#N)c(N)c2C(=O)c3ccccc3C(=O)c12,water,298,-7.638280591,mol/L,291.31,2.3476800000000004,95.97999999999999,2.0,5.0
COc1cc(N=Nc2c(Br)cc(cc2[N+]([O-])=O)[N+]([O-])=O)c(NC(C)=O)cc1N(CCOC(C)=O)CCOC(C)=O,water,298,-8.080146895,mol/L,625.3890000000002,4.580500000000004,205.17,1.0,13.0
COc1cc(N=Nc2c(Cl)cc(cc2[N+]([O-])=O)[N+]([O-])=O)c(NC(C)=O)cc1N(CCOC(C)=O)CCOC(C)=O,water,298,-8.048126442,mol/L,580.9380000000003,4.471400000000004,205.17,1.0,13.0
CCCCCCCC\C=C/CCCCCCCCNCCCN.CCCCCCCC\C=C/CCCCCCCC(O)=O.CCCCCCCC\C=C/CCCCCCCC(O)=O,water,298,-8.25019206,mol/L,889.5329999999993,18.179299999999984,112.65,4.0,4.0
CCCCC(CC)COC(=O)c1ccc(Nc2nc(Nc3ccc(cc3)C(=O)NC(C)(C)C)nc(Nc4ccc(cc4)C(=O)OCC(CC)CCCC)n2)cc1,water,298,-8.185258765,mol/L,765.9999999999998,10.377099999999993,156.45999999999998,4.0,11.0
O=[V]=O,water,298,-2.380944936,mol/L,82.942,-0.2401,34.14,0.0,2.0
O=[V]=O,water,298,-4.400250091,mol/L,82.942,-0.2401,34.14,0.0,2.0
[OH-].[OH-].[Ca++],water,298,-1.87020583,mol/L,74.09200000000001,-0.7343999999999999,60.0,0.0,2.0
[Cl-].CCCCCCCCCCCC[n+]1ccccc1,water,298,-0.453910537,mol/L,283.88699999999994,1.8989999999999991,3.88,0.0,0.0
Cc1cccc(C)c1OCC(O)=O,water,298,-2.256644531,mol/L,180.20299999999997,1.76684,46.53,1.0,2.0
Cc1cccc(C)c1OCC(O)=O,water,298,-2.257088639,mol/L,180.20299999999997,1.76684,46.53,1.0,2.0
CCCCC(CC)C(=O)O[Co]OB(O[Co])O[Co](OC(=O)C(CC)CCCC)OC(=O)C(CC)CCCC,water,298,-1.825456144,mol/L,665.226,6.037400000000007,106.59000000000003,0.0,9.0
[Na+].[Na+].OCC1=CC(=N/Nc2ccc(c3ccccc23)[S]([O-])(=O)=O)\C(=O)/C(=N/Nc4ccc(c5ccccc45)[S]([O-])(=O)=O)C1=O,water,298,-0.817164744,mol/L,652.5740000000003,-5.246899999999993,217.54999999999998,3.0,13.0
CC(=O)c1ccc(O)cc1,water,298,-1.138382451,mol/L,136.14999999999998,1.5948,37.3,1.0,2.0
[O--].[O--].[Mg++].[Ca++],water,298,-1.988356233,mol/L,96.381,-0.9992000000000001,57.0,0.0,0.0
C[C@]12CCC(=O)C=C1CC[C@@H]3[C@@H]2CC[C@@]4(C)[C@H]3C(O)CC4=O,water,298,-1.485844948,mol/L,302.41400000000004,3.058200000000001,54.37,1.0,3.0
[Na+].[Na+].Nc1ccc2cc(c(N=Nc3ccc(N=Nc4cccc(C([O-])=O)c4O)c5ccccc35)c(O)c2c1)[S]([O-])(=O)=O,water,298,-2.786820452,mol/L,601.5080000000004,-0.9071999999999971,213.24999999999997,3.0,12.0
[Mg++],water,298,-2.375356771,mol/L,24.305,-0.3808,0.0,0.0,0.0
CC(C)=CCC\C(C)=C\C=C\C(C)=O,water,298,-3.297212067,mol/L,192.302,3.8243000000000027,17.07,0.0,1.0
Oc1c(Br)cc(Br)cc1Br,water,298,-2.533243037,mol/L,330.801,3.6797000000000004,20.23,1.0,1.0
C=CN1CCN(C=C)C1=O,water,298,-1.155886444,mol/L,138.17,1.0110000000000001,23.55,0.0,1.0
Nc1cc(ccc1O)[N+]([O-])=O,water,298,-2.205601857,mol/L,154.12499999999997,0.8825999999999998,89.38999999999999,2.0,4.0
[Mg++],water,298,-2.402069338,mol/L,24.305,-0.3808,0.0,0.0,0.0
Nc1ccc(Cl)cc1[N+]([O-])=O,water,298,-3.254696583,mol/L,172.571,1.8304,69.16,1.0,3.0
[Na+].Oc1ccccc1C([O-])=O,water,298,0.777235242,mol/L,160.10399999999996,-3.2402999999999986,60.36,1.0,3.0
O=[Ca],water,298,-1.76832688,mol/L,56.077000000000005,-0.49960000000000004,17.07,0.0,1.0
[O-][N+](=O)c1ccc2NC(=O)Nc2c1,water,298,-3.274087547,mol/L,179.135,0.7643999999999997,91.78999999999999,2.0,3.0
Cc1ccc(cc1)[S](=O)(=O)/C(=C/N2CC(=O)NC2=S)C#N,water,298,-3.529299295,mol/L,321.38300000000004,0.8504000000000003,90.27000000000001,1.0,5.0
[Co+3].CCN(CC)c1ccc2c(c1)[o+]c3cc(ccc3c2c4ccccc4C(O)=O)N(CC)CC.CC(C)OCCCN[S](=O)(=O)c5ccc([O-])c(c5)N=Nc6c(C)nn(c6[O-])c7ccccc7.CC(C)OCCCN[S](=O)(=O)c8ccc([O-])c(c8)N=Nc9c(C)nn(c9[O-])c%10ccccc%10,water,298,-3.184150394,mol/L,1445.578,12.595639999999985,343.2,3.0,21.0
Cc1cccc(C)c1OCC(O)=O,water,298,-2.282273941,mol/L,180.20299999999997,1.76684,46.53,1.0,2.0
[OH-].[OH-].[Ca++],water,298,-1.898959707,mol/L,74.09200000000001,-0.7343999999999999,60.0,0.0,2.0
CCC1=C(O)C(=O)C=CO1,water,298,-1.17595802,mol/L,140.13799999999995,0.9077999999999999,50.44,1.0,3.0
CCOC(=O)c1ccccc1C(=O)OCC,water,298,-2.377406316,mol/L,222.23999999999995,2.04,52.60000000000001,0.0,4.0
COC(=O)Cc1ccccc1,water,298,-2.211401723,mol/L,150.177,1.4021,26.3,0.0,2.0
[Co++].CCCCCCCCCCCCCCCCCC([O-])=O.CCCCCCCCCCCCCCCCCC([O-])=O,water,298,-3.829883557,mol/L,625.8850000000003,9.993099999999997,80.25999999999999,0.0,4.0
O.[Pb].O[S](O)(=O)=O,water,298,-4.226296416,mol/L,323.29400000000004,-1.8582999999999998,106.1,2.0,2.0
Cc1c(Cl)cccc1[N+]([O-])=O,water,298,-3.27068643,mol/L,171.58299999999997,2.5566200000000006,43.14,0.0,2.0
Clc1ccc(C=O)cc1,water,298,-2.184574044,mol/L,140.569,2.1525,17.07,0.0,1.0
[OH-].[OH-].[Ca++],water,298,-1.910729926,mol/L,74.09200000000001,-0.7343999999999999,60.0,0.0,2.0
[Si+4].[Si+4].[Si+4].[O-][P]([O-])([O-])=O.[O-][P]([O-])([O-])=O.[O-][P]([O-])([O-])=O.[O-][P]([O-])([O-])=O,water,298,-3.055986963,mol/L,464.13800000000015,-12.440800000000001,345.0,0.0,16.0
CCCCCCCl,water,298,-3.122388733,mol/L,120.623,2.805500000000001,0.0,0.0,0.0
CC(=C)C(=O)OCC(F)(F)F,water,298,-2.268475684,mol/L,168.11399999999998,1.6680000000000001,26.3,0.0,2.0
[Na+].[Na+].[O-]C(=O)c1ccccc1C2=C3C=C(I)C(=O)C(=C3Oc4c(I)c([O-])c(I)cc24)I,water,298,-0.990170571,mol/L,879.8590000000002,-1.571699999999999,93.4,0.0,5.0
[O-][N+](=O)O[Bi](O[N+]([O-])=O)O[N+]([O-])=O,water,298,-2.642008137,mol/L,394.99200000000013,-1.4038,157.11,0.0,9.0
S=C1Nc2ccccc2S1,water,298,-2.26914439,mol/L,167.25799999999998,2.9588900000000002,15.79,1.0,2.0
CC(C)c1ccc(C)cc1O,water,298,-2.222488139,mol/L,150.22099999999998,2.824020000000002,20.23,1.0,1.0
CCCCCCC(C)=O,water,298,-2.153696327,mol/L,128.215,2.5458000000000007,17.07,0.0,1.0
CCCCC/C=C/CC(CC(O)=O)C(O)=O,water,298,-2.404240574,mol/L,228.28799999999995,2.6885,74.6,2.0,2.0
CCCC(CCC)(C(O)=O)C(CCC)(\C=C\C)C(O)=O,water,298,-3.495359601,mol/L,284.39599999999996,4.104800000000003,74.6,2.0,2.0
Clc1ccc(Cl)cc1,water,298,-3.210200954,mol/L,147.00400000000002,2.993400000000001,0.0,0.0,0.0
C[C@H]1CC(=O)C=C2CC[C@H]3[C@@H]4CC[C@H](O)[C@@]4(C)CC[C@@H]3[C@@]12C,water,298,-3.526422567,mol/L,302.458,4.125200000000003,37.3,1.0,2.0
[Na+].CC\1=Nc2ccccc2C1=N/Nc3cc(Cl)c(cc3Cl)[S](=O)(=O)NCC[S]([O-])(=O)=O,water,298,-3.756179517,mol/L,513.3600000000002,-0.2568999999999997,140.12,2.0,8.0
[Si+4].[Si+4].[Si+4].[O-][P]([O-])([O-])=O.[O-][P]([O-])([O-])=O.[O-][P]([O-])([O-])=O.[O-][P]([O-])([O-])=O,water,298,-3.350676781,mol/L,464.13800000000015,-12.440800000000001,345.0,0.0,16.0
[Si+4].[Si+4].[Si+4].[O-][P]([O-])([O-])=O.[O-][P]([O-])([O-])=O.[O-][P]([O-])([O-])=O.[O-][P]([O-])([O-])=O,water,298,-2.631057309,mol/L,464.13800000000015,-12.440800000000001,345.0,0.0,16.0
CC(C)(O)C(=O)c1ccc(Cc2ccc(cc2)C(=O)C(C)(C)O)cc1,water,298,-4.536378597,mol/L,340.41900000000004,3.1846000000000014,74.6,2.0,4.0
[O--].[O--].[O--].[O--].[O--].[O--].[O--].[O--].[O--].[O--].[O--].[O--].[O--].[O--].[O--].[O--].[O--].[O--].[O--].[Fe+3].[Fe+3].[Fe+3].[Fe+3].[Fe+3].[Fe+3].[Fe+3].[Fe+3].[Fe+3].[Fe+3].[Fe+3].[Fe+3].[Ba++],water,298,-8.744859544,mol/L,1111.4490000000003,-2.6679999999999993,541.5,0.0,0.0
OC(=O)CCCCCNc1nc(NCCCCCC(O)=O)nc(NCCCCCC(O)=O)n1,water,298,-1.676575448,mol/L,468.5550000000003,3.0423,186.65999999999997,6.0,9.0
C=CC(=O)OCC1CCC2C3CC(CC3COC(=O)C=C)C12,water,298,-4.493085819,mol/L,304.386,2.7432000000000007,52.6,0.0,4.0
CC(=O)[C@H]1CC[C@H]2[C@@H]3CCC4=CC(=O)CC[C@]4(C)[C@H]3CC[C@]12C,water,298,-4.508128022,mol/L,314.46900000000005,4.723500000000005,34.14,0.0,2.0
[O--].[O--].[O--].[K+].[K+].[Ti+4],water,298,-5.094570944,mol/L,174.06,-6.3509,85.5,0.0,0.0
O=C(Nc1ccccc1)Nc2ccccc2N[S](=O)(=O)c3ccccc3,water,298,-4.578402879,mol/L,367.43000000000006,4.131400000000002,87.30000000000001,3.0,3.0
[O--].[O--].[O--].[K+].[K+].[Ti+4],water,298,-5.583643126,mol/L,174.06,-6.3509,85.5,0.0,0.0
CCCCC(CC)COC(=O)C=C,water,298,-4.283204614,mol/L,184.27899999999997,2.9320000000000013,26.3,0.0,2.0
[O--].[O--].[O--].[K+].[K+].[Ti+4],water,298,-5.585560544,mol/L,174.06,-6.3509,85.5,0.0,0.0
[Zn++].CCCCC(CC)CO[P]([S-])(=S)OCC(CC)CCCC.CCCCC(CC)CO[P]([S-])(=S)OCC(CC)CCCC,water,298,-4.928855971,mol/L,772.498,12.44509999999998,36.92,0.0,8.0
OC(=O)c1ccccc1Nc2cccc(c2)C(F)(F)F,water,298,-4.490502396,mol/L,281.23299999999995,4.147200000000001,49.33,2.0,2.0
CCCCCCCCCCCCCCCCCCCCCC(=O)NCCCN(C)C,water,298,-4.673899058,mol/L,424.7580000000002,7.876200000000009,32.34,1.0,2.0
[O--].[O--].[O--].[K+].[K+].[Ti+4],water,298,-5.860487738,mol/L,174.06,-6.3509,85.5,0.0,0.0
CC(=O)OC1CC2CC1C3CCCC23,water,298,-3.338049828,mol/L,194.27399999999997,2.3742,26.3,0.0,2.0
CCS,water,298,-0.84591656,mol/L,62.137,0.9360999999999999,0.0,1.0,1.0
CCOC(=O)c1ccc(O)cc1,water,298,-2.27362503,mol/L,166.176,1.5689,46.53,1.0,3.0
CN(C)Cc1cc(c(O)c(c1)C(C)(C)C)C(C)(C)C,water,298,-1.474204724,mol/L,263.42499999999995,4.0488000000000035,23.47,1.0,2.0
Oc1ccc(Cl)c(O)c1,water,298,-1.213586862,mol/L,144.55700000000002,1.7511999999999999,40.46,2.0,2.0
CCOC=O,water,298,0.076265592,mol/L,74.07900000000001,0.17930000000000001,26.3,0.0,2.0
CCOC=O,water,298,0.076019603,mol/L,74.07900000000001,0.17930000000000001,26.3,0.0,2.0
CCCCOC(=O)C(C)=C,water,298,-2.207424903,mol/L,142.19799999999995,1.9058,26.3,0.0,2.0
ClC=C,water,298,-0.851390396,mol/L,62.499,1.3687,0.0,0.0,0.0
CCCCC(CC)COC(=O)OOC(=O)OCC(CC)CCCC,water,298,-2.595175443,mol/L,346.46400000000017,5.640600000000006,71.06,0.0,6.0
S(Sc1sc2ccccc2n1)c3sc4ccccc4n3,water,298,-3.577308978,mol/L,332.50000000000006,5.705400000000002,25.78,0.0,6.0
C[C@H](CCC=C(C)C)CC=O,water,298,-3.243750947,mol/L,154.253,2.9579000000000013,17.07,0.0,1.0
CC(C)[C@@]12CC[C@@](C)(O1)[C@@H](O)C2,water,298,-0.288092629,mol/L,170.25199999999998,1.7148999999999999,29.46,1.0,2.0
CC(C)c1ccc(CCC=O)cc1,water,298,-3.302656786,mol/L,176.259,2.9415000000000013,17.07,0.0,1.0
CCCCBr,water,298,-2.197764187,mol/L,137.01999999999998,2.1814,0.0,0.0,0.0
NC(Nc1ccccc1)=Nc2ccccc2,water,298,-2.39033527,mol/L,211.26799999999997,2.7449000000000012,50.41,2.0,1.0
[Na+].CCCCCCCCCCCC(=O)N[C@@H](CCC(O)=O)C([O-])=O,water,298,-3.60911048,mol/L,351.4190000000001,-0.9891999999999961,106.53,2.0,4.0
CCCOC(C)OCCc1ccccc1,water,298,-3.384192904,mol/L,208.301,3.0183000000000018,18.46,0.0,2.0
CCO[Si](CC(C)C)(OCC)OCC,water,298,-3.408683581,mol/L,220.38499999999993,2.690800000000001,27.69,0.0,3.0
NCCCCCCCCCCC(O)=O,water,298,-2.374446423,mol/L,201.30999999999997,2.5406000000000004,63.32,2.0,2.0
COC(OC)C(C)(C)CC=C(C)C,water,298,-3.339761604,mol/L,186.295,2.987800000000002,18.46,0.0,2.0
COC(C)(C)C1CCC(=CC1)C,water,298,-3.296613578,mol/L,168.27999999999997,3.1578000000000017,9.23,0.0,1.0
ClC(Cl)(Cl)Cl,water,298,-2.259599582,mol/L,153.823,2.5529,0.0,0.0,0.0
[Co+3].CCN(CC)c1ccc2c(c1)[o+]c3cc(ccc3c2c4ccccc4C(O)=O)N(CC)CC.CC(C)OCCCN[S](=O)(=O)c5ccc([O-])c(c5)N=Nc6c(C)nn(c6[O-])c7ccccc7.CC(C)OCCCN[S](=O)(=O)c8ccc([O-])c(c8)N=Nc9c(C)nn(c9[O-])c%10ccccc%10,water,298,-3.235762244,mol/L,1445.578,12.595639999999985,343.2,3.0,21.0
FC(F)F,water,298,-1.921934669,mol/L,70.013,1.1784999999999999,0.0,0.0,0.0
ClC(Cl)(Cl)C=O,water,298,1.750615967,mol/L,147.388,1.5554999999999999,17.07,0.0,1.0
[O-][N+](=O)c1cc(Cl)ccc1Cl,water,298,-3.364225398,mol/L,192.001,2.9016,43.14,0.0,2.0
CC/C(C)=C/CCC(C)(O)C#C,water,298,-2.302767888,mol/L,166.26399999999998,2.5071000000000003,20.23,1.0,1.0
[Mn].C[c-]1cccc1.[C-]#[O+].[C-]#[O+].[C-]#[O+],water,298,-4.338635753,mol/L,218.08999999999995,1.59889,59.699999999999996,0.0,0.0
Clc1ccc(Cl)cc1,water,298,-3.248774622,mol/L,147.00400000000002,2.993400000000001,0.0,0.0,0.0
CO[Si](CCCOC(=O)C(C)=C)(OC)OC,water,298,-3.477980722,mol/L,248.35099999999997,1.3739,53.99000000000001,0.0,5.0
CCCCCC(CO)CCC,water,298,-3.285625908,mol/L,158.28499999999997,2.9753000000000016,20.23,1.0,1.0
CC(C)(c1ccc(O)cc1)c2ccc(O)cc2.OC(=O)C=C.ClCC3CO3,water,298,-3.680444963,mol/L,392.87900000000025,4.304700000000003,90.28999999999999,3.0,4.0
Nc1ccc(c2ccc(N)cc2[S](O)(=O)=O)c(c1)[S](O)(=O)=O,water,298,-2.623741409,mol/L,344.37,1.0114,160.78,4.0,6.0
CNc1ccc(O)cc1.CNc2ccc(O)cc2.O[S](O)(=O)=O,water,298,-0.625082445,mol/L,344.38900000000007,2.2149999999999994,139.12,6.0,6.0
O=C1C=CC(=O)N1c2ccccc2,water,298,-2.327317556,mol/L,173.17100000000002,1.1159999999999999,37.38,0.0,2.0
Cc1ccc(cc1)N2N=C(C)CC2=O,water,298,-2.365667988,mol/L,188.23,2.10762,32.67,0.0,2.0
OB(O)c1ccc(C=O)cc1,water,298,-2.267384667,mol/L,149.94199999999998,-0.8211000000000004,57.53,2.0,3.0
CC(=O)CC(C)(C)c1ccccc1,water,298,-2.337666283,mol/L,176.25900000000001,2.9433000000000016,17.07,0.0,1.0
CCCCCOC(=O)CC,water,298,-2.250522404,mol/L,144.21399999999997,2.1298000000000004,26.3,0.0,2.0
FC(F)=C(F)Cl,water,298,-2.160954298,mol/L,116.46900000000001,2.2603,0.0,0.0,0.0
CCOC(C)=O,water,298,-0.041915498,mol/L,88.106,0.5694,26.3,0.0,2.0
CCCCCCCCCCCCOCCO,water,298,-1.459377408,mol/L,230.39199999999994,3.916200000000003,29.46,1.0,2.0
CCOc1ccccc1,water,298,-1.183863922,mol/L,122.16699999999996,2.0853,9.23,0.0,1.0
NCCCCCCCCCCC(O)=O,water,298,-2.400775362,mol/L,201.30999999999997,2.5406000000000004,63.32,2.0,2.0
NC(Nc1ccc(Cl)cc1)=NC(N)=NCCCCCCN=C(N)N=C(N)Nc2ccc(Cl)cc2,water,298,-2.800595088,mol/L,505.4580000000002,3.3366,177.57999999999998,6.0,2.0
[Na].CCCCCCCCCCCCO[S](=O)(=O)c1ccccc1,water,298,-2.640347252,mol/L,349.492,4.932000000000005,43.370000000000005,0.0,3.0
C\C=C1/CC2CC1C=C2,water,298,-3.176796415,mol/L,120.19499999999996,2.5287000000000006,0.0,0.0,0.0
CCN(C(=O)N(CC)c1ccccc1)c2ccccc2,water,298,-3.525627796,mol/L,268.36,4.159400000000003,23.550000000000004,0.0,1.0
Clc1ccc(Cl)cc1,water,298,-3.264239165,mol/L,147.00400000000002,2.993400000000001,0.0,0.0,0.0
CCCCOC(=O)c1ccccc1N,water,298,-3.383020526,mol/L,193.24599999999998,2.2257000000000002,52.32,1.0,3.0
CCCCN(CCCC)CCCC,water,298,-3.364914319,mol/L,185.35499999999993,3.6887000000000025,3.24,0.0,1.0
COc1ccc(cc1O)[C@@H]2CC(=O)c3c(O)cc(O[C@@H]4O[C@H](CO[C@@H]5O[C@@H](C)[C@H](O)[C@@H](O)[C@H]5O)[C@@H](O)[C@H](O)[C@H]4O)cc3O2,water,298,-4.834880446,mol/L,610.5650000000003,-1.1566000000000003,234.28999999999996,8.0,15.0
CC(C)=CCC\C(C)=C\CCC(C)=O,water,298,-4.340736323,mol/L,194.31799999999996,4.048300000000003,17.07,0.0,1.0
Oc1ccccc1C(=O)OCc2ccccc2,water,298,-4.413922406,mol/L,228.24699999999999,2.749200000000001,46.53,1.0,3.0
CCCC[Sn](CCCC)(CCCC)CCCC,water,298,-4.596065772,mol/L,347.1750000000002,6.635600000000007,0.0,0.0,0.0
Fc1ccc(cc1)C(=O)c2ccc(F)cc2,water,298,-4.396503377,mol/L,218.202,3.195800000000001,17.07,0.0,1.0
[OH-].[OH-].[Mg++],water,298,-3.823802016,mol/L,58.319,-0.7343999999999999,60.0,0.0,2.0
[Mg++].C[O-].C[O-],water,298,-3.994369951,mol/L,86.373,-2.4277999999999986,46.12,0.0,2.0
[Cd++],water,298,-4.111293422,mol/L,112.412,-0.0025,0.0,0.0,0.0
OC(=O)CCl,water,298,-4.041930733,mol/L,94.49700000000001,0.3098,37.3,1.0,1.0
COc1ccc(cc1O)[C@@H]2CC(=O)c3c(O)cc(O[C@@H]4O[C@H](CO[C@@H]5O[C@@H](C)[C@H](O)[C@@H](O)[C@H]5O)[C@@H](O)[C@H](O)[C@H]4O)cc3O2,water,298,-4.859389459,mol/L,610.5650000000003,-1.1566000000000003,234.28999999999996,8.0,15.0
Nc1nc(N)nc(Nc2nc(N)nc(N)n2)n1,water,298,-4.447703053,mol/L,235.215,-1.8710000000000013,193.45,5.0,11.0
O[S](=O)(=O)c1cccc2cc(Nc3ccccc3)cc(Nc4ccccc4)c12,water,298,-4.672502907,mol/L,390.4640000000001,5.573700000000003,78.42999999999999,3.0,4.0
CCC(C)(OOC(C)(C)C)OOC(C)(C)C,water,298,-4.45076092,mol/L,234.33599999999993,3.6060000000000025,36.92,0.0,4.0
S(c1ccccc1)c2ccccc2,water,298,-4.360607869,mol/L,186.279,3.8378000000000023,0.0,0.0,1.0
CCOCCCN[S](=O)(=O)c1ccc(Oc2cc(O)c3C(=O)c4ccccc4C(=O)c3c2N)cc1,water,298,-4.787470096,mol/L,496.5410000000003,3.2470000000000008,145.02,3.0,8.0
Cc1ccc(Cl)cc1Cl,water,298,-4.303819503,mol/L,161.031,3.301820000000001,0.0,0.0,0.0
Clc1c(Cl)c(Cl)c2C(=O)OC(=O)c2c1Cl,water,298,-4.553119611,mol/L,285.89699999999993,3.6107999999999993,43.370000000000005,0.0,3.0
ClCCO[P](=O)(OCCCl)OCCCl,water,298,-1.555607859,mol/L,285.491,2.8607000000000014,44.760000000000005,0.0,4.0
